date,open,low,high,close,volume
2017-09-04,"83,800","77,000","86,000","81,150.04",635.50460991
2017-09-05,"81,300","79,500","87,000","82,400",474.96298994
2017-09-06,"82,355","82,300","86,500","84,999.13",327.13805981
2017-09-07,"84,550.91","83,559.42","86,400","85,209.39",273.83814564
2017-09-08,"85,120.29","77,000.01","85,899","80,600",635.87972545
2017-09-09,"81,270","80,476.01","82,700","81,500",66.2042561
2017-09-10,"81,500","79,110","82,090","80,999.95",149.99855359
2017-09-11,"80,999.95","78,500","81,784.67","80,675.03",223.565805
2017-09-12,"81,466.51","68,676.86","81,750","73,500",653.00094554
2017-09-13,"73,665","66,501.1","74,102.09","69,500",778.11611252
2017-09-14,"69,569.5","56,065.69","70,999","63,000","1,222.40901807"
2017-09-15,"63,000","55,000.01","76,999.99","73,955","1,116.92082571"
2017-09-16,"73,236.1","65,300","75,000","69,498.89",353.74467989
2017-09-17,"69,538.83","65,801","70,570","68,150",263.22755257
2017-09-18,"68,398.83","67,900.01","74,899.99","72,300",440.51756707
2017-09-19,"72,297.53","70,010.05","74,500","70,020.26",361.46631333
2017-09-20,"70,885.92","69,000.06","72,789.99","70,069.48",269.74230621
2017-09-21,"69,425","64,951","70,978.67","67,015.81",485.3377115
2017-09-22,"67,999.13","63,001","68,498","66,600",375.82487329
2017-09-23,"66,695.45","66,116.41","71,100","67,000",215.44065945
2017-09-24,"67,000","65,500","68,799","67,526.63",112.43601683
2017-09-25,"68,478.88","66,707.02","70,950","70,205.47",317.31955499
2017-09-26,"70,422.83","69,385","71,000","71,000",285.90099482
2017-09-27,"70,997.83","70,462.72","76,629.99","76,156.16",409.65602395
2017-09-28,"76,498.79","71,865.1","77,000","73,988",383.79846042
2017-09-29,"72,250","71,881.44","76,655.41","75,725",250.93802307
2017-09-30,"75,725.1","75,502.26","78,999.99","77,592.81",175.23754493
2017-10-01,"77,750","77,199","79,600","79,600",92.30821807
2017-10-02,"79,600","79,000","80,197.4","79,995.83",259.56516724
2017-10-03,"79,751","77,001","80,200.9","78,383.05",281.71205134
2017-10-04,"78,786.02","76,530","79,499","76,978.75",326.66561426
2017-10-05,"76,978.73","76,420","80,500","79,630.66",340.61493528
2017-10-06,"78,774.24","78,774.24","80,949.99","80,348.08",230.7974728
2017-10-07,"80,143.93","79,850","81,500","80,712",86.38951476
2017-10-08,"80,712","80,712","83,000","82,644.49",145.00402427
2017-10-09,"81,800.29","81,755","89,000","87,531.35",531.1875918
2017-10-10,"87,527.93","86,800","90,498","87,911.1",447.90169304
2017-10-11,"88,699.99","87,660.08","90,398","90,189.93",233.81082161
2017-10-12,"90,189.93","89,850.01","109,000","104,800",942.45089207
2017-10-13,"105,000","97,350.01","105,627.42","101,600.01",455.63447837
2017-10-14,"101,600.01","101,122.99","104,600","103,189.84",144.31788821
2017-10-15,"102,017.49","100,100","103,743.09","101,739",144.6418763
2017-10-16,"101,730.4","101,200","105,899.99","104,683.53",284.82309945
2017-10-17,"104,020","103,600","106,480","104,799.02",239.71233461
2017-10-18,"104,770.38","94,297.73","105,000","104,900",505.75692193
2017-10-19,"104,650","103,290","107,000","106,789.92",273.50384242
2017-10-20,"106,206.96","106,100","119,450.71","115,250",486.7498134
2017-10-21,"115,250","111,000","120,000","112,905.59",264.86516377
2017-10-22,"111,002","110,185.14","117,652.14","115,208.86",144.75865917
2017-10-23,"115,186","107,100.01","116,900","107,983.85",554.00182104
2017-10-24,"107,988.64","105,000","113,001.01","106,997.5",361.61536732
2017-10-25,"106,989.93","104,201","110,999.98","109,582.62",329.4709682
2017-10-26,"110,383.79","109,000","115,499","112,405",313.2056749
2017-10-27,"113,572.19","109,017","113,704.99","111,137.11",235.01637805
2017-10-28,"111,157.32","109,250","112,500","111,349.95",120.96105159
2017-10-29,"111,339.8","110,000.01","118,000.89","116,000",249.8864277
2017-10-30,"116,000.04","114,005","117,500","117,400",233.91642433
2017-10-31,"117,398.76","116,612","125,999.99","124,579.09",371.28398295
2017-11-01,"123,819","123,503","133,990.21","133,100",475.40018004
2017-11-02,"132,000","130,000","139,990","137,253.15",381.24370723
2017-11-03,"138,220","136,000","147,999.99","140,326",644.05725403
2017-11-04,"141,116.83","138,000","145,500","144,010.07",172.77720805
2017-11-05,"143,536.53","138,000","146,510","141,873.14",208.77782912
2017-11-06,"141,988.93","133,507","144,436.81","139,160.56",510.72007622
2017-11-07,"137,800","136,400","142,661","142,490.73",384.4867128
2017-11-08,"142,285.76","139,500","149,998","143,180",624.8311336
2017-11-09,"143,180","139,000","144,000","140,514.04",343.24982723
2017-11-10,"141,999.83","126,000","142,430.34","134,243.26",664.5801326
2017-11-11,"134,010","108,986.85","141,000","112,700",663.27570755
2017-11-12,"112,977.46","108,000.77","130,100","123,400",687.40094142
2017-11-13,"123,875.76","122,000","134,200","130,965.8",552.14592046
2017-11-14,"130,965.7","125,501.01","134,989.98","133,193.75",344.76822439
2017-11-15,"132,215","131,300.02","142,300","139,500",389.52370557
2017-11-16,"140,000","139,500","149,998","146,610.07",538.66972039
2017-11-17,"147,000.92","143,890","149,499.97","147,430",339.2680029
2017-11-18,"147,425","145,325","147,886","146,966.27",234.99464259
2017-11-19,"146,964.18","146,000","149,799.99","149,184",347.3480284
2017-11-20,"149,181","145,001","153,780","150,773.26","1,516.46780999"
2017-11-21,"150,773.26","149,626.5","154,000","152,051",264.45871255
2017-11-22,"152,800","152,061.07","155,500","154,662.9",242.03852324
2017-11-23,"154,999.93","150,000","154,999.93","152,351.07",314.11904558
2017-11-24,"152,797","152,000","155,000","154,800",228.77063972
2017-11-25,"154,989.99","154,434.8","168,000","168,000",256.71857103
2017-11-26,"166,541.07","165,000","177,500","176,000",342.09904122
2017-11-27,"176,000","171,001.01","185,900","184,999.98",499.74585328
2017-11-28,"184,000","182,579.26","200,153.27","186,131.89",545.27465374
2017-11-29,"189,500","180,000","210,499.99","199,900",971.60267025
2017-11-30,"199,340","185,000","200,000","189,989.93",604.17622279
2017-12-01,"190,000","184,600","208,000","202,998",536.54415371
2017-12-02,"203,000","200,023.17","208,000","206,840",136.7518107
2017-12-03,"206,856.09","206,000","219,998","213,629.38",389.08773971
2017-12-04,"215,768.4","211,001","219,750","217,100",422.22206144
2017-12-05,"217,887.63","216,500","239,400","237,038.19",517.61671404
2017-12-06,"237,650","236,498","291,200","291,200",841.00886767
2017-12-07,"291,100.01","279,046.53","358,650","324,889.99",980.72035938
2017-12-08,"324,889.98","296,650","330,000.02","319,988.93",617.73807328
2017-12-09,"319,999","235,000","324,500","260,000",810.46116947
2017-12-10,"263,109.93","258,990","324,850.99","314,723.84",696.45145848
2017-12-11,"313,010.07","313,000","335,000","322,000",430.83179949
2017-12-12,"322,000.99","310,731","330,500","323,500",347.32901404
2017-12-13,"321,283.17","306,162","327,000.56","321,000",270.29905973
2017-12-14,"321,000","315,400.18","350,000","347,979.93",532.47360605
2017-12-15,"344,000","341,000.01","361,000","359,000",463.09084864
2017-12-16,"357,500","357,500","399,000","385,000",449.70964113
2017-12-17,"385,000","363,360","394,999","377,000",241.01682958
2017-12-18,"377,400","362,505","382,000","375,479.93",364.4525284
2017-12-19,"374,000","350,000","375,500","350,010",611.05049703
2017-12-20,"351,100","235,500.01","370,000","339,809.04",648.39920456
2017-12-21,"339,867.89","260,000","345,126.3","280,002","1,084.49034258"
2017-12-22,"283,000","200,000","323,979.42","291,500","1,354.04288528"
2017-12-23,"291,500","280,056.34","324,904.6","307,624.24",427.54494365
2017-12-24,"307,604.15","281,001","310,000","293,500",251.34712945
2017-12-25,"293,500","290,000","320,000","314,900",220.70517335
2017-12-26,"311,220.39","311,220.39","348,999.89","344,890",462.53430119
2017-12-27,"342,601","301,200","346,300","310,800",416.0552724
2017-12-28,"310,800","300,000","324,000","313,200",326.12709716
2017-12-29,"313,200","290,000","324,883.94","299,680",550.73748338
2017-12-30,"299,700","270,000","315,000","296,150.04",409.8591753
2017-12-31,"298,959.85","285,000","317,999","305,549.97",162.42733561
2018-01-01,"309,500","295,000","314,675","303,679.93",139.6473292
2018-01-02,"301,116.61","300,000","330,000.01","322,789.75",355.08576536
2018-01-03,"321,920","310,501","330,000","312,000",272.95618583
2018-01-04,"312,000","300,000","329,000","319,000",553.60505806
2018-01-05,"320,000","317,505","360,999","348,926.44",626.14224513
2018-01-06,"347,000","338,000","358,499.99","354,879.93",134.83905572
2018-01-07,"354,880.61","339,000","358,899.01","340,016.05",151.09352951
2018-01-08,"346,911.83","306,000","346,949.93","310,000",406.66169026
2018-01-09,"313,979.93","306,200","334,483.97","307,800.01",295.64758275
2018-01-10,"307,941.79","275,000","324,000","285,080.85",493.42748291
2018-01-11,"285,080.85","273,101","304,989.99","291,956.6",366.03192649
2018-01-12,"291,518.3","277,000","299,599.99","294,138.51",271.72899099
2018-01-13,"297,930.85","287,000","303,899","290,095.83",112.65436284
2018-01-14,"290,020.11","282,500","296,998.95","288,343",85.63488695
2018-01-15,"287,540.07","270,000","301,000.88","275,284.93",299.79853345
2018-01-16,"275,284.93","205,000","275,284.93","221,000",908.71410058
2018-01-17,"220,020.15","171,000","242,450","219,100",961.16601629
2018-01-18,"219,079.93","210,001.03","260,000","226,553.62",598.64043847
2018-01-19,"226,999","212,001.03","239,989.99","238,000",349.6620996
2018-01-20,"237,000","226,000","247,857.75","237,713.29",187.89740684
2018-01-21,"237,713.29","215,067.76","237,800","217,999.99",298.66055521
2018-01-22,"221,290","196,162.17","224,900","201,411",435.59712541
2018-01-23,"201,432.9","190,000.01","216,216.21","201,000",369.40561275
2018-01-24,"201,920.61","200,258","215,449","212,000",248.53905752
2018-01-25,"211,000.5","203,102.01","214,379.84","209,501",166.52204284
2018-01-26,"210,999.99","201,280.26","212,300","207,428.58",215.91865071
2018-01-27,"209,299","203,102","218,499","214,122.16",110.57599227
2018-01-28,"217,100","210,777","222,483.86","214,730.9",124.49045642
2018-01-29,"212,216.55","205,000","214,990","208,224.85",180.37626643
2018-01-30,"208,223","181,500","210,960.85","187,400",442.32237216
2018-01-31,"187,400","180,109.01","193,500","190,200",201.53472892
2018-02-01,"190,190","152,050.32","190,998.97","152,339",680.92799997
2018-02-02,"152,339","140,000","170,000","157,370.96",668.66263008
2018-02-03,"156,139.92","153,760.02","176,200","171,950",211.06402578
2018-02-04,"171,950","150,000","174,599.99","157,865.36",241.64521482
2018-02-05,"157,791.83","110,086.85","158,592.32","110,100",983.69669405
2018-02-06,"110,086.85","110,000","155,555","141,500.17",705.70590663
2018-02-07,"141,500.17","139,000","170,000","155,690",606.65499651
2018-02-08,"157,022.01","150,100.01","168,200","154,666.97",367.16271658
2018-02-09,"154,966.66","153,831","170,695.03","168,104.18",376.90891879
2018-02-10,"168,550","150,259.01","172,000","154,999.99",260.94079751
2018-02-11,"154,940.52","148,500","160,500","158,356.04",161.54622982
2018-02-12,"157,034","156,712.62","168,990","162,711.08",259.67371365
2018-02-13,"162,709.13","159,030","166,336.68","166,300",268.50672099
2018-02-14,"166,336.68","164,620.19","184,999.99","182,169.93",407.80224578
2018-02-15,"182,729.93","178,000","196,495.61","190,500",571.62068034
2018-02-16,"191,378","184,050.01","198,000","197,673.95",304.18903333
2018-02-17,"197,648.61","197,000","212,199.99","198,002.1",362.72022113
2018-02-18,"197,251.89","189,011.01","209,999","198,973.33",228.29442563
2018-02-19,"199,000","197,500","214,647.17","213,998.75",323.44749114
2018-02-20,"212,900.42","196,500","221,021","200,800",547.29056267
2018-02-21,"200,800","190,000","206,000","203,961.07",425.04955685
2018-02-22,"204,495","178,122.08","206,502","183,500.08",408.6328324
2018-02-23,"183,600","180,570.01","196,901","194,222.04",289.98375209
2018-02-24,"194,366.2","175,421.63","197,000","182,900",180.48330551
2018-02-25,"182,973.95","174,500","185,000","179,960.17",109.2256058
2018-02-26,"179,499","176,450","195,022","192,922",264.54199381
2018-02-27,"192,951.39","191,500","205,000","204,447.93",245.12298511
2018-02-28,"204,000","193,500","204,999.9","196,900",245.60818764
2018-03-01,"196,899","195,937","208,500","204,425",275.39054321
2018-03-02,"203,275","203,275","214,999.5","211,165.67",224.75423759
2018-03-03,"212,977.99","207,700","216,199.99","210,777",128.84294618
2018-03-04,"210,800","206,309.97","215,899","213,118.86",128.6874709
2018-03-05,"213,148.28","208,650.01","218,999","212,578",239.91998155
2018-03-06,"212,573.95","200,000","212,969.9","205,840.16",310.67318698
2018-03-07,"205,692.49","185,000","212,000","187,999.99",545.52282418
2018-03-08,"187,530.07","155,000","192,000","155,000",640.70526471
2018-03-09,"155,500","152,000.03","191,999","178,999",547.75509354
2018-03-10,"177,674.39","162,501","189,500","167,500",322.81679688
2018-03-11,"167,500","164,956.67","184,978","181,000",172.19526976
2018-03-12,"181,810.01","167,000","187,000","177,300",277.82829851
2018-03-13,"177,499","167,000.03","178,000","172,000",237.6003413
2018-03-14,"172,000","143,000","172,000","145,689.85",437.37968725
2018-03-15,"145,549.99","142,002","159,921.99","153,880.74",347.88210207
2018-03-16,"153,880.74","152,001","161,200","153,050",188.02575805
2018-03-17,"153,460","140,625.01","157,000","143,500",212.15801079
2018-03-18,"143,478","136,100","157,999.99","156,030.07",408.4199151
2018-03-19,"156,030.07","152,614.23","164,000","158,694.03",235.60461776
2018-03-20,"158,737.07","158,000.02","170,560","169,200",345.91985521
2018-03-21,"170,321.87","164,200","172,200","167,029.05",275.39085002
2018-03-22,"167,034.36","155,301.03","167,345.41","156,650.94",321.80403877
2018-03-23,"156,676.97","151,200","164,219.09","163,908.63",286.52807234
2018-03-24,"162,450","159,500.01","166,569.11","160,762.91",154.84595627
2018-03-25,"160,770.98","151,200","161,500","156,529.39",130.24655989
2018-03-26,"156,550","143,000","166,000","145,242.78",342.99201738
2018-03-27,"145,329.01","144,300","151,499.99","145,860",198.20925313
2018-03-28,"146,876.75","138,801.03","150,379.99","141,400",240.11165736
2018-03-29,"141,398.97","120,000","141,973.93","130,000.99",420.23931827
2018-03-30,"130,000.99","121,000","131,200","125,600.01",157.40274794
2018-03-31,"125,188.89","122,500.01","131,000","125,681.71",74.44798677
2018-04-01,"126,899","118,000.01","127,998.99","126,100",157.38755261
2018-04-02,"126,122","125,445.99","134,899.99","134,052",172.36787986
2018-04-03,"134,000","131,900.01","137,998.94","133,418.69",230.90860205
2018-04-04,"132,690.24","121,000","135,634.89","125,382.99",234.05266979
2018-04-05,"124,030.13","121,000","127,000","124,169.51",156.86481091
2018-04-06,"124,947.45","120,500","126,999","124,822.33",188.5386568
2018-04-07,"125,500","124,600.02","129,683.27","127,847.87",104.61929201
2018-04-08,"126,706.9","125,222.17","130,598.38","129,266.59",104.06474495
2018-04-09,"129,225.11","122,650","130,999","125,775.99",230.89237645
2018-04-10,"125,775.99","123,000","127,000","125,720",161.6706383
2018-04-11,"125,000","124,724.09","128,000","127,137.05",112.85402374
2018-04-12,"127,478","124,045.61","145,664.28","141,436.47",539.61770459
2018-04-13,"141,436.47","140,600","149,416.66","144,000",309.81517751
2018-04-14,"144,933.97","141,550.01","147,500","146,340.1",88.55850395
2018-04-15,"146,206.19","146,000","152,133","147,022",158.51359554
2018-04-16,"148,431.93","142,629","148,498.99","145,999.89",149.48040599
2018-04-17,"145,999.89","142,109.24","147,000","143,907.52",150.71186889
2018-04-18,"142,820.04","142,769.94","149,149.99","147,842.13",144.18563736
2018-04-19,"146,934.32","146,582.01","155,753.36","152,998.69",227.32521877
2018-04-20,"152,001.69","151,000","166,499","164,404.76",301.22794046
2018-04-21,"164,799","158,501.01","167,726.26","163,900",198.90931676
2018-04-22,"162,650.08","161,500.01","167,000","164,002.01",96.56043274
2018-04-23,"164,002.04","164,002","175,850","175,848.7",238.74962623
2018-04-24,"175,850","173,696.02","184,984","175,002.34",306.41400761
2018-04-25,"175,899","162,004.01","179,999.9","168,789.7",371.31865404
2018-04-26,"168,700","163,520","174,700","173,478.24",180.86769419
2018-04-27,"172,015","165,500.02","176,500","169,913.03",131.89590167
2018-04-28,"169,915","169,600","178,000","175,300",90.34276193
2018-04-29,"175,300","170,000","176,498.99","172,394.97",60.57281633
2018-04-30,"172,394.97","166,500","174,700.24","167,877.65",140.23853741
2018-05-01,"166,680","165,350.45","172,249.99","170,304.24",125.92775235
2018-05-02,"170,302.43","169,257.31","175,000","173,900",196.51769716
2018-05-03,"173,218.84","170,597.39","181,389","177,920.55",217.60522088
2018-05-04,"177,909.76","175,000.01","180,554","179,774.31",159.22456734
2018-05-05,"179,600.77","177,500","181,899.99","181,483.65",87.88971826
2018-05-06,"181,400","170,000","181,478.31","172,463.61",87.99754184
2018-05-07,"172,463.26","170,400","177,000","176,877.4",143.5386044
2018-05-08,"176,200","170,647.03","177,824","174,103.49",120.83268376
2018-05-09,"174,104.39","173,733","181,000","180,497.4",134.26389291
2018-05-10,"180,399.57","173,003","180,995","173,293",86.48815964
2018-05-11,"174,877.07","163,450.01","175,000","167,333.4",173.21641819
2018-05-12,"167,254.39","162,500","171,000","164,502.21",126.84766627
2018-05-13,"164,491.92","162,215.99","170,253.3","164,000",64.63893069
2018-05-14,"166,996.98","162,222.18","175,500","171,000.09",125.35742634
2018-05-15,"172,978.39","162,074.86","175,000","164,496.99",131.99027839
2018-05-16,"164,500","162,113.01","168,502.6","166,490",108.94241365
2018-05-17,"166,480.8","159,000","167,589.99","160,999.97",119.50245002
2018-05-18,"161,421.06","160,000","166,992.53","166,958.49",126.73579831
2018-05-19,"165,550.47","164,612.01","168,349.99","164,906.47",56.79955748
2018-05-20,"165,000.19","164,900.43","171,297.47","169,000",41.75103516
2018-05-21,"168,447.02","163,500","170,777","164,010",88.76186534
2018-05-22,"164,010","157,000","165,414.07","158,505.01",123.53495538
2018-05-23,"158,999.99","148,509","160,300","154,800",200.29632738
2018-05-24,"153,636.29","146,500","154,900","149,458.5",173.0230889
2018-05-25,"149,457.25","145,000","150,486.99","145,500",94.48230135
2018-05-26,"146,739.07","142,999.99","149,866.19","145,793.83",59.03744144
2018-05-27,"144,302.54","144,000","146,129","144,900",24.55959313
2018-05-28,"145,791.06","139,000","145,966","140,695.51",150.92128226
2018-05-29,"140,698.11","139,050","149,787.99","148,091.95",148.52642464
2018-05-30,"147,328.93","143,468.77","149,599.88","147,300",108.01365715
2018-05-31,"147,399.57","145,657.03","152,000","148,500.04",172.91622944
2018-06-01,"148,500.04","147,000","151,000","150,500",124.52677058
2018-06-02,"150,500","149,111.8","155,209.99","154,097.07",86.85376781
2018-06-03,"153,310.02","153,300.01","156,431.24","153,568.56",57.12394513
2018-06-04,"153,996.99","148,752.6","154,500","148,762.6",129.10967106
2018-06-05,"148,752.6","148,320.01","156,500","154,849.71",129.87739987
2018-06-06,"154,996.56","151,005.35","156,898.53","154,999.99",107.6694242
2018-06-07,"154,999.99","152,600.01","155,997","153,396.99",117.95886119
2018-06-08,"152,690","151,578.32","155,500","153,866.16",109.45164773
2018-06-09,"153,360.4","146,599","153,900","147,913.11",61.87347923
2018-06-10,"147,863.91","136,899","147,990.92","141,400",113.12457217
2018-06-11,"141,400","137,370.01","143,700","142,503.6",189.76118289
2018-06-12,"141,700","134,352.44","142,987.4","137,288.88",151.3599528
2018-06-13,"137,920.76","129,000","139,499.92","134,349.99",190.89564506
2018-06-14,"134,349.99","132,258.96","139,967.6","137,896.6",141.21911472
2018-06-15,"137,900","131,726","139,066.32","132,265.26",118.25403092
2018-06-16,"133,383.4","131,621.09","136,498.99","135,000",46.36479021
2018-06-17,"135,000","133,002.45","136,337.9","134,383.72",28.58696847
2018-06-18,"134,383.87","133,294.42","140,200","137,525.12",128.18525187
2018-06-19,"137,896.99","136,000","140,910.84","136,995.99",97.67686251
2018-06-20,"136,005.13","135,501.43","139,560","136,884.34",103.83721329
2018-06-21,"137,982.09","134,500","138,360.55","134,976.99",109.22611974
2018-06-22,"134,900","118,299.01","134,900","123,348.41",296.96237174
2018-06-23,"123,348.35","118,900","125,000","118,900",72.72188863
2018-06-24,"118,900","116,101","125,834","122,548.19",87.1790127
2018-06-25,"124,514.28","122,629.5","128,499.99","125,556",156.75745261
2018-06-26,"125,543.44","121,001","126,468.22","121,380.4",115.85506401
2018-06-27,"121,368.26","120,025.41","125,000","123,492.04",101.04105643
2018-06-28,"123,018.4","115,101","123,982","116,481.34",157.20635389
2018-06-29,"115,501","115,000.01","128,999.98","126,210",196.86163811
2018-06-30,"126,110.82","123,847.74","127,617.19","123,876.68",56.64580553
2018-07-01,"123,895.1","121,719.34","125,599.99","122,601.09",40.82922243
2018-07-02,"123,349.98","122,000.1","132,000","130,706.6",191.18223625
2018-07-03,"130,705","123,285.88","130,706.6","124,721.84",142.19618516
2018-07-04,"125,000","124,103","130,000","127,448",130.89631347
2018-07-05,"127,448","124,000","128,575.5","125,000.23",111.01136246
2018-07-06,"125,587.66","124,205","126,500","125,289.42",31.91786026
2018-07-07,"125,963.79","124,000","128,896.99","127,157.14",31.60115372
2018-07-08,"127,397.14","126,801.01","128,799","126,850",23.27640428
2018-07-09,"126,900","126,500","128,510.9","128,182.45",39.34991671
2018-07-10,"128,482.45","120,650","128,496.6","120,938.88",161.01848672
2018-07-11,"121,900","120,717","123,999.98","121,230",196.14291577
2018-07-12,"121,722.07","117,047.71","122,115.2","119,643.12",165.54530997
2018-07-13,"120,055.53","117,683.22","120,161.99","118,133.4",135.96797481
2018-07-14,"118,737.13","118,000","120,180.78","119,805.99",48.20148832
2018-07-15,"119,250.5","119,222.22","121,973.6","120,452.68",70.92484857
2018-07-16,"120,452.8","120,290.01","127,000","126,396.6",188.38932334
2018-07-17,"126,324.57","125,102","140,500","139,366.04",285.69913268
2018-07-18,"139,357.81","134,808.92","140,500","136,496.07",182.11236666
2018-07-19,"136,499","135,800.01","141,500","139,700",125.11287323
2018-07-20,"140,300","136,506.19","144,000","138,249.69",107.75741847
2018-07-21,"138,248.65","137,287","141,000","139,500",39.84746093
2018-07-22,"139,500","139,000.02","144,999.99","143,884.56",59.17232643
2018-07-23,"143,916.24","143,200.01","147,800","147,696.4",151.90885262
2018-07-24,"147,699","147,168.73","159,999.97","158,400",224.42796571
2018-07-25,"158,400","150,241.17","158,841.5","153,202.46",168.90649554
2018-07-26,"153,000","144,459","155,389","147,100",205.33852396
2018-07-27,"147,100","144,500.01","153,600","151,975",153.79800842
2018-07-28,"151,379.97","150,600","154,000","152,472.11",50.77665898
2018-07-29,"153,164.03","150,600","153,250","151,995.99",67.21060355
2018-07-30,"151,002.59","145,469.02","151,997.07","149,743.07",112.27917514
2018-07-31,"150,677.31","140,746.17","150,996.6","142,017",232.82851731
2018-08-01,"143,114.89","140,099","146,293.81","144,892.29",225.8580858
2018-08-02,"143,400","137,000","144,892","139,000",143.238977
2018-08-03,"139,393.73","137,424.51","142,000","140,496",174.28696411
2018-08-04,"140,000","130,001","140,496","132,493.47",94.47371423
2018-08-05,"132,487.21","130,670","136,909.83","133,705.21",58.74098161
2018-08-06,"134,400","129,980","135,147.96","132,000",104.30208573
2018-08-07,"132,361.49","122,000.89","135,998.56","123,320",283.84811357
2018-08-08,"123,320","117,009.39","124,490","120,587.07",263.79286796
2018-08-09,"120,586","117,431.79","127,000","122,411.23",261.47165421
2018-08-10,"122,400","116,678.44","126,393.81","118,923.57",176.27710407
2018-08-11,"118,003","116,034.28","123,999.99","120,398.87",133.8223364
2018-08-12,"119,061","118,300","121,999.99","121,000",38.20005246
2018-08-13,"121,000","111,700","125,776.03","116,397.61",252.63344571
2018-08-14,"115,360.71","113,900","121,450.01","121,197.07",219.16300338
2018-08-15,"120,331.87","119,000.01","126,749.99","121,495.64",227.22181076
2018-08-16,"121,496.99","119,001","123,666","121,699.57",153.47292144
2018-08-17,"122,970.01","121,118.57","125,000.01","123,500",167.69992161
2018-08-18,"123,779.31","119,266","123,870.45","121,153.38",85.85888046
2018-08-19,"121,153.38","120,301","123,556.56","122,481.01",45.6973064
2018-08-20,"122,481.01","120,099.88","124,096.95","120,678",101.56488639
2018-08-21,"121,732.07","120,192.44","129,200","126,649.9",194.23951046
2018-08-22,"126,200.01","119,000","126,699","121,591.94",156.02844781
2018-08-23,"121,870.31","120,820.03","124,800","123,072.6",126.73505488
2018-08-24,"123,072.08","122,007.01","127,887.89","126,496.99",123.73787053
2018-08-25,"126,496.99","124,550","127,400","126,099.9",71.76820231
2018-08-26,"124,666.06","124,001.07","126,500","125,300",27.69958556
2018-08-27,"125,300","123,618.5","128,900","127,350",270.52674046
2018-08-28,"126,409.57","126,409.57","134,200","131,977.84",305.03254495
2018-08-29,"131,192.5","130,006.19","134,000","131,010.06",144.83997091
2018-08-30,"131,011","128,826.3","133,250.02","133,250.02",149.71815886
2018-08-31,"133,255","131,812","135,453.44","134,600",97.28937677
2018-09-01,"134,600","134,100.01","138,121","137,498",83.45085583
2018-09-02,"137,000","136,333","139,050","136,901",92.44931923
2018-09-03,"138,119.33","136,351.21","139,714","138,959",101.73142711
2018-09-04,"138,959","138,400","143,940","143,000.02",196.7441953
2018-09-05,"143,499","123,486.04","145,128","126,000",356.25201673
2018-09-06,"126,520.15","122,499.19","132,999.99","125,200",271.26346318
2018-09-07,"125,600","122,182.88","125,900","124,959.99",118.80088002
2018-09-08,"125,850.99","120,001","126,500","120,612.69",81.892183
2018-09-09,"121,596.99","120,619.17","126,000","124,207.67",39.08365343
2018-09-10,"124,033.6","122,770.53","125,500","124,979.92",112.8805059
2018-09-11,"123,790","122,001","125,199.99","123,300",106.0006547
2018-09-12,"123,300","121,510.01","124,887.05","124,887.02",121.9429725
2018-09-13,"124,880","122,100","125,457.79","124,141.12",208.54534661
2018-09-14,"124,141.01","121,900.14","124,999","124,460",125.50728724
2018-09-15,"123,658.11","122,000","124,688.88","122,056.04",53.29911855
2018-09-16,"123,600","122,069.99","124,499.99","123,300.88",21.76397969
2018-09-17,"123,672.84","119,200.5","123,944.21","120,231.02",158.39003401
2018-09-18,"120,150.75","119,203.07","121,355.93","120,150.15",139.10430775
2018-09-19,"120,150.15","116,600","124,500","122,495.9",141.40691942
2018-09-20,"122,495.9","121,252.06","125,000","124,395.88",181.11045959
2018-09-21,"124,395.9","122,891.12","127,500","122,898.28",295.98453055
2018-09-22,"122,897.17","117,000","124,294.37","121,053.29",116.91542073
2018-09-23,"119,393.43","118,000","121,144.53","119,287.31",181.3259705
2018-09-24,"121,105.9","118,270.5","122,500.25","118,904.12",102.82622591
2018-09-25,"118,904.12","117,000","122,500.25","118,247.43",148.32892578
2018-09-26,"119,345.07","118,267.42","121,697.04","120,200.07",137.90518643
2018-09-27,"119,981","119,200.07","123,500","122,390.7",140.65601182
2018-09-28,"123,455.88","119,500","124,800","120,582.56",129.80307638
2018-09-29,"119,606.72","119,500","122,500","121,786.99",50.8706167
2018-09-30,"121,000.06","120,500","123,000.01","122,287.21",45.07176895
2018-10-01,"121,500.03","120,000","122,700","122,300",111.79490041
2018-10-02,"121,654.62","119,500","122,700","119,817.57",126.16169953
2018-10-03,"120,896.98","119,500.02","124,860","123,778",105.20843334
2018-10-04,"124,000","122,504.59","124,959.99","123,502",77.47728779
2018-10-05,"124,100","121,900.01","124,300","123,043.47",72.62991441
2018-10-06,"123,043","122,208.25","124,389.99","123,995.9",58.51837483
2018-10-07,"123,996.98","123,000","124,500","124,333.29",56.69102076
2018-10-08,"123,646.01","123,646.01","126,993.82","126,446.99",110.08929622
2018-10-09,"126,446.99","125,200.01","126,850","126,176.87",107.10760117
2018-10-10,"126,170.99","120,000","126,990","121,699.99",182.73447073
2018-10-11,"121,699.99","118,222.01","121,810","120,100",144.94764499
2018-10-12,"120,100","118,276.37","120,749.98","118,490.06",126.14067413
2018-10-13,"119,420.67","118,490.01","120,450.3","120,450.3",44.81099095
2018-10-14,"120,450.3","118,710","120,805.01","120,285",54.3743436
2018-10-15,"119,475.81","117,907.63","136,400","119,600",402.97951779
